
#42.0016
#Il s'agit de l'ensemble du site industriel de GIAT INDUSTRIES, précédemment exploité sous le nom d'Arsenal de Roanne, qui comporte notamment une ancienne décharge interne de 2 ha située à l'intérieur de l'établissement GIAT INDUSTRIES.
1	Il	il	PRON	O	O	3	expl:subj


#PZ1 et PZ3 à l'aval du site.
1	PZ1	pz1	NOUN	O	O	1	ROOT
2	et	et	CCONJ	O	O	3	cc
3	PZ3	pz3	NOUN	O	O	1	conj
4	à	à	ADP	O	O	6	case
5	l'	le	DET	BO	O	6	det
6	aval	aval	NOUN	IL	O	6	ROOT
7	du	de	ADP	IL	O	8	case
8	site	site	NOUN	EL	O	6	nmod
9	.	.	PUNCT	O	O	9	ROOT


#RESULTATS DU DIAGNOSTIC
1	RESULTATS	resultat	NOUN	O	O	1	ROOT
2	DU	de	ADP	O	O	3	case
3	DIAGNOSTIC	diagnostic	NOUN	EN	O	1	nmod


#1) Sur sols bruts :
1	1	1	PUNCT	O	O	2	nummod
2	)	)	PUNCT	O	O	2	ROOT
3	Sur	sur	ADP	O	O	4	case
4	sols	sol	NOUN	O	O	2	nmod
5	bruts	brut	ADJ	O	O	4	amod
6	:	:	PUNCT	O	O	4	punct


#- Présence importante d'hydrocarbures, notamment au niveau de l'ancienne chaufferie et d'un ouvrage enterré suspecté (950 à 16000 mg/kg) ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	importante	important	ADJ	O	O	2	amod
4	d'	de	ADP	O	O	5	case
5	hydrocarbures	hydrocarbure	NOUN	O	BS	2	nmod
6	,	,	PUNCT	O	O	2	punct
7	notamment	notamment	ADV	O	O	9	advmod
8	au	au	ADP	O	O	9	case
9	niveau	niveau	NOUN	O	O	2	nmod
10	de	de	ADP	O	O	13	case
11	l'	le	DET	O	O	13	det
12	ancienne	ancien	ADJ	O	O	13	amod
13	chaufferie	chaufferie	NOUN	O	O	9	nmod
14	et	et	CCONJ	O	O	17	cc
15	d'	de	ADP	O	O	17	case
16	un	un	DET	O	O	17	det
17	ouvrage	ouvrage	NOUN	O	O	13	conj
18	enterré	enterrer	VERB	O	O	17	acl
19	suspecté	suspecter	VERB	O	O	17	acl
20	(	(	PUNCT	O	O	17	punct
21	950	950	NUM	O	O	24	nummod
22	à	à	ADP	O	O	23	case
23	16000	16000	DET	O	O	21	nmod
24	mg	milligramme	NOUN	O	O	17	appos
25	/	sur	ADP	O	O	26	case
26	kg	kilogramme	NOUN	O	O	24	nmod
27	)	)	PUNCT	O	O	17	punct
28	;	;	PUNCT	O	O	17	punct


#- Présence de COHV principalement à l'angle sud-ouest du site ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	COHV	cohv	NOUN	O	BS	2	nmod
5	principalement	principalement	ADV	O	O	8	advmod
6	à	à	ADP	BL	O	8	case
7	l'	le	DET	IL	O	8	det
8	angle	angle	NOUN	IL	O	2	nmod
9	sud-ouest	sud-ouest	ADJ	IL	O	8	amod
10	du	de	ADP	IL	O	11	case
11	site	site	NOUN	EL	O	8	nmod
12	;	;	PUNCT	O	O	2	punct


#- Présence ponctuelle d'HAP (max : 66 mg/kg) ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	ponctuelle	ponctuel	ADJ	O	O	2	amod
4	d'	de	ADP	O	O	5	case
5	HAP	HAP	PROPN	O	BS	2	nmod
6	(	(	PUNCT	O	O	2	punct
7	max	max	NOUN	O	O	2	nmod
8	:	:	PUNCT	O	O	2	punct
9	66	66	NUM	O	O	10	nummod
10	mg	milligramme	NOUN	O	O	2	nmod
11	/	sur	ADP	O	O	12	case
12	kg	kilogramme	NOUN	O	O	10	nmod
13	)	)	PUNCT	O	O	2	punct
14	;	;	PUNCT	O	O	2	punct


#- Présence de BTEX (0,11 mg/kg) ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	BTEX	BTEX	PROPN	O	BS	2	nmod
5	(	(	PUNCT	O	O	4	punct
6	0,11	0,11	NUM	O	O	7	nummod
7	mg	milligramme	NOUN	O	O	4	parataxis
8	/	sur	ADP	O	O	9	case
9	kg	kilogramme	NOUN	O	O	7	nmod
10	)	)	PUNCT	O	O	2	punct
11	;	;	PUNCT	O	O	2	punct


#- Présence de PCB (0,17 mg/kg).
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	PCB	pcb	NOUN	O	BS	2	nmod
5	(	(	PUNCT	O	O	4	punct
6	0,17	0,17	NUM	O	O	7	nummod
7	mg	milligramme	NOUN	O	O	4	appos
8	/	sur	ADP	O	O	9	case
9	kg	kilogramme	NOUN	O	O	7	nmod
10	)	)	PUNCT	O	O	4	punct
11	.	.	PUNCT	O	O	2	punct


#2) Sur lixiviats :
1	2	2	PUNCT	O	O	2	nummod
2	)	)	PUNCT	O	O	2	ROOT
3	Sur	sur	ADP	O	O	4	case
4	lixiviats	lixiviats	PROPN	O	O	2	nmod
5	:	:	PUNCT	O	O	4	punct


#- Présence de métaux sur l'ensemble du site (antimoine, cuivre, arsenic, chrome, molybdène et nickel) à des valeurs supérieures aux seuils relatives aux ISDI (Installations de Stockage de Déchets Inertes, arrêté du 28/10/2010) ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	métaux	métal	NOUN	O	BS	2	nmod
5	sur	sur	ADP	O	O	7	case
6	l'	le	DET	O	O	7	det
7	ensemble	ensemble	NOUN	O	O	2	nmod
8	du	de	ADP	O	O	9	case
9	site	site	NOUN	O	O	7	nmod
10	(	(	PUNCT	O	O	7	punct
11	antimoine	antimoine	NOUN	O	BS	7	appos
12	,	,	PUNCT	O	O	13	punct
13	cuivre	cuivre	NOUN	O	BS	11	conj
14	,	,	PUNCT	O	O	15	punct
15	arsenic	arsenic	PROPN	O	BS	11	conj
16	,	,	PUNCT	O	O	17	punct
17	chrome	chrome	NOUN	O	BS	11	conj
18	,	,	PUNCT	O	O	19	punct
19	molybdène	molybdène	NOUN	O	BS	11	conj
20	et	et	CCONJ	O	O	21	cc
21	nickel	nickel	NOUN	O	BS	11	conj
22	)	)	PUNCT	O	O	7	punct
23	à	à	ADP	O	O	25	case
24	des	un	DET	O	O	25	det
25	valeurs	valeur	NOUN	O	O	2	nmod
26	supérieures	supérieur	ADJ	O	O	25	amod
27	aux	à	ADP	O	O	28	case
28	seuils	seuil	NOUN	O	O	26	obl:arg
29	relatives	relatif	ADJ	O	O	28	amod
30	aux	à	ADP	O	O	31	case
31	ISDI	isdi	NOUN	O	O	29	obl:arg
32	(	(	PUNCT	O	O	31	punct
33	Installations	installation	NOUN	O	O	31	appos
34	de	de	ADP	O	O	35	case
35	Stockage	stockage	NOUN	O	O	33	nmod
36	de	de	ADP	O	O	37	case
37	Déchets	déchet	NOUN	O	BS	35	nmod
38	Inertes	inerte	ADJ	O	ES	37	amod
39	,	,	PUNCT	O	O	31	punct
40	arrêté	arrêté	NOUN	O	O	31	nmod
41	du	de	ADP	O	O	42	case
42	28/10/2010	28/10/2010	NUM	ET	O	40	nmod
43	)	)	PUNCT	O	O	31	punct
44	;	;	PUNCT	O	O	2	punct


#- Présence de métaux (cadmium, plomb, sélénium et zinc) à des concentrations légèrement supérieures aux valeurs seuils relatives aux ISDI ;
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	métaux	métal	NOUN	O	BS	2	nmod
5	(	(	PUNCT	O	O	4	punct
6	cadmium	cadmium	NOUN	O	BS	4	appos
7	,	,	PUNCT	O	O	8	punct
8	plomb	plomb	NOUN	O	BS	6	conj
9	,	,	PUNCT	O	O	10	punct
10	sélénium	sélénium	NOUN	O	BS	6	conj
11	et	et	CCONJ	O	O	12	cc
12	zinc	zinc	NOUN	O	BS	6	conj
13	)	)	PUNCT	O	O	4	punct
14	à	à	ADP	O	O	16	case
15	des	un	DET	O	O	16	det
16	concentrations	concentration	NOUN	O	O	2	nmod
17	légèrement	légèrement	ADV	O	O	18	advmod
18	supérieures	supérieur	ADJ	O	O	16	amod
19	aux	à	ADP	O	O	20	case
20	valeurs	valeur	NOUN	O	O	18	obl:arg
21	seuils	seuil	ADJ	O	O	20	amod
22	relatives	relatif	ADJ	O	O	20	amod
23	aux	à	ADP	O	O	24	case
24	ISDI	isdi	NOUN	O	O	22	obl:arg
25	;	;	PUNCT	O	O	2	punct


#- Présence de fluorures; fraction soluble et sulfates.
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	fluorures	fluorure	NOUN	O	BS	2	nmod
5	;	;	PUNCT	O	O	2	punct
6	fraction	fraction	NOUN	O	O	2	nmod
7	soluble	soluble	ADJ	O	O	6	amod
8	et	et	CCONJ	O	O	9	cc
9	sulfates	sulfate	NOUN	O	BS	6	conj
10	.	.	PUNCT	O	O	2	punct


#3) Dans la nappe :
1	3	3	PUNCT	O	O	2	nummod
2	)	)	PUNCT	O	O	2	ROOT
3	Dans	dans	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	nappe	nappe	NOUN	EO	O	2	nmod
6	:	:	PUNCT	O	O	5	punct


#- Présence de COHV à des concentrations supérieures aux valeurs seuils de l'arrêté du 11/01/2007 sur la qualité AEP.
1	-	-	PUNCT	O	O	2	punct
2	Présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	COHV	cohv	NOUN	O	BS	2	nmod
5	à	à	ADP	O	O	7	case
6	des	un	DET	O	O	7	det
7	concentrations	concentration	NOUN	O	O	2	nmod
8	supérieures	supérieur	ADJ	O	O	7	amod
9	aux	à	ADP	O	O	10	case
10	valeurs	valeur	NOUN	O	O	8	obl:arg
11	seuils	seuil	ADJ	O	O	10	amod
12	de	de	ADP	O	O	14	case
13	l'	le	DET	O	O	14	det
14	arrêté	arrêté	NOUN	O	O	10	nmod
15	du	de	ADP	O	O	16	case
16	11/01/2007	11/01/2007	NOUN	IT	O	14	nmod
17	sur	sur	ADP	O	O	19	case
18	la	le	DET	O	O	19	det
19	qualité	qualité	NOUN	O	O	14	nmod
20	AEP	aep	NOUN	O	O	19	nmod
21	.	.	PUNCT	O	O	2	punct


#La société GECINA s'est engagée à la demande de la DREAL, de :
1	La	le	DET	BO	O	2	det
2	société	société	NOUN	IO	II	6	nsubj
3	GECINA	GECINA	PROPN	EO	EI	2	flat:name
4	s'	se	PRON	BN	O	6	expl:comp
5	est	être	AUX	IN	O	6	aux:tense
6	engagée	engager	VERB	IN	O	6	ROOT
7	à	à	ADP	EN	O	9	case
8	la	le	DET	EN	O	9	det
9	demande	demande	NOUN	EN	O	6	obl:mod
10	de	de	ADP	O	O	12	case
11	la	le	DET	BO	BI	12	det
12	DREAL	DREAL	PROPN	EO	EI	9	nmod
13	,	,	PUNCT	O	O	6	punct
14	de	de	ADP	O	O	15	case
15	:	:	PUNCT	O	O	6	obl:arg


#- Mettre en œuvre les travaux de traitement des terres polluées ;
1	-	-	PUNCT	O	O	2	punct
2	Mettre	mettre	VERB	BN	O	2	ROOT
3	en	en	ADP	IN	O	4	case
4	œuvre	œuvre	NOUN	EN	O	2	obl:arg
5	les	le	DET	BN	O	6	det
6	travaux	travail	NOUN	IN	O	2	obj
7	de	de	ADP	IN	O	8	case
8	traitement	traitement	NOUN	EN	O	6	nmod
9	des	de	ADP	O	O	10	case
10	terres	terre	NOUN	BO	O	8	nmod
11	polluées	polluer	VERB	EO	O	10	amod
12	;	;	PUNCT	O	O	2	punct


#- De limiter les travaux de démolition jusqu'à l'obtention du permis d'aménager de la ZAC des Girondins pour ne pas mettre le terrain à nu ;
1	-	-	PUNCT	O	O	3	punct
2	De	de	ADP	BN	O	3	mark
3	limiter	limiter	VERB	BN	O	3	ROOT
4	les	le	DET	BN	O	5	det
5	travaux	travail	NOUN	IN	O	3	obj
6	de	de	ADP	IN	O	7	case
7	démolition	démolition	NOUN	EN	O	5	nmod
8	jusqu'	jusque	ADP	BR	O	11	case
9	à	à	ADP	IR	O	11	case
10	l'	le	DET	IR	O	11	det
11	obtention	obtention	NOUN	IR	O	3	obl:mod
12	du	de	ADP	IR	O	13	case
13	permis	permis	NOUN	IR	O	11	nmod
14	d'	de	ADP	BN	O	15	mark
15	aménager	aménager	VERB	EN	O	13	acl
16	de	de	ADP	O	O	18	case
17	la	le	DET	BO	O	18	det
18	ZAC	zac	NOUN	EO	O	13	nmod
19	des	de	ADP	O	O	20	case
20	Girondins	girondin	NOUN	EL	O	18	nmod
21	pour	pour	ADP	O	O	24	mark
22	ne	ne	ADV	O	O	24	advmod
23	pas	pas	ADV	O	O	24	advmod
24	mettre	mettre	VERB	O	O	3	advcl
25	le	le	DET	O	O	26	det
26	terrain	terrain	NOUN	O	O	24	obj
27	à	à	ADP	O	O	28	case
28	nu	nu	NOUN	O	O	24	obl:arg
29	;	;	PUNCT	O	O	3	punct


#- D'établir une surveillance de la qualité des eaux souterraines à fréquence semestrielle ;
1	-	-	PUNCT	O	O	3	punct
2	D'	de	ADP	BN	O	3	mark
3	établir	établir	VERB	EN	O	3	ROOT
4	une	un	DET	BA	O	5	det
5	surveillance	surveillance	NOUN	IA	O	3	obj
6	de	de	ADP	IA	O	8	case
7	la	le	DET	IA	O	8	det
8	qualité	qualité	NOUN	IA	O	5	nmod
9	des	de	ADP	IA	O	10	case
10	eaux	eau	NOUN	IA	O	8	nmod
11	souterraines	souterrain	ADJ	EA	O	10	amod
12	à	à	ADP	O	O	13	case
13	fréquence	fréquence	NOUN	O	O	5	nmod
14	semestrielle	semestriel	ADJ	O	O	13	amod
15	;	;	PUNCT	O	O	3	punct


#- D'établir un plan de gestion et une évaluation quantitative des risques sanitaires (EQRS).
1	-	-	PUNCT	O	O	3	punct
2	D'	de	ADP	BN	O	3	mark
3	établir	établir	VERB	BN	O	3	ROOT
4	un	un	DET	BO	O	5	det
5	plan	plan	NOUN	IO	O	3	obj
6	de	de	ADP	IO	O	7	case
7	gestion	gestion	NOUN	EO	O	5	nmod
8	et	et	CCONJ	O	O	10	cc
9	une	un	DET	O	O	10	det
10	évaluation	évaluation	NOUN	O	O	5	conj
11	quantitative	quantitatif	ADJ	O	O	10	amod
12	des	de	ADP	O	O	13	case
13	risques	risque	NOUN	O	O	10	nmod
14	sanitaires	sanitaire	ADJ	O	O	13	amod
15	(	(	PUNCT	O	O	5	punct
16	EQRS	eqr	NOUN	O	O	5	appos
17	)	)	PUNCT	O	O	5	punct
18	.	.	PUNCT	O	O	3	punct


#Il est à noter que selon le plan de gestion mis en œuvre, la mise en place de restrictions d'usage sera éventuellement mise en œuvre.
1	Il	il	PRON	O	O	2	expl:subj
2	est	être	VERB	O	O	2	ROOT
3	à	à	ADP	O	O	4	mark
4	noter	noter	VERB	O	O	2	xcomp
5	que	que	SCONJ	O	O	25	mark
6	selon	selon	ADP	O	O	8	case
7	le	le	DET	O	O	8	det
8	plan	plan	NOUN	O	O	25	obl:mod
9	de	de	ADP	O	O	10	case
10	gestion	gestion	NOUN	O	O	8	nmod
11	mis	mettre	VERB	O	O	8	acl
12	en	en	ADP	O	O	13	case
13	œuvre	œuvre	NOUN	O	O	11	obl:arg
14	,	,	PUNCT	O	O	25	punct
15	la	le	DET	BN	O	16	det
16	mise	mise	NOUN	IN	O	25	nsubj:pass
17	en	en	ADP	IN	O	18	case
18	place	place	NOUN	IN	O	16	nmod
19	de	de	ADP	IN	O	20	case
20	restrictions	restriction	NOUN	EN	O	16	nmod
21	d'	de	ADP	EO	O	22	case
22	usage	usage	NOUN	EO	O	20	nmod
23	sera	être	AUX	O	O	25	aux:pass
24	éventuellement	éventuellement	ADV	O	O	25	advmod
25	mise	mettre	VERB	O	O	2	ccomp
26	en	en	ADP	O	O	27	case
27	œuvre	œuvre	NOUN	O	O	25	obl:arg
28	.	.	PUNCT	O	O	2	punct


#Suite aux résultats du diagnostic de pollution, l'inspection des installations classées donnera un avis favorable à la demande de permis de démolir sous réserve que la société GECINA respecte ses engagements vis à vis du site.
1	Suite	suite	NOUN	BR	O	3	case
2	aux	aux	DET	ER	O	3	det
3	résultats	résultat	NOUN	EO	O	14	obl:mod
4	du	de	ADP	BN	O	5	case
5	diagnostic	diagnostic	NOUN	IN	O	3	nmod
6	de	de	ADP	IN	O	7	case
7	pollution	pollution	NOUN	EN	O	5	nmod
8	,	,	PUNCT	O	O	14	punct
9	l'	le	DET	BO	O	10	det
10	inspection	inspection	NOUN	IO	O	14	nsubj
11	des	de	ADP	IO	O	12	case
12	installations	installation	NOUN	IO	O	10	nmod
13	classées	classer	VERB	EO	O	12	acl
14	donnera	donner	VERB	O	O	14	ROOT
15	un	un	DET	O	O	16	det
16	avis	avis	NOUN	O	O	14	obj
17	favorable	favorable	ADJ	O	O	16	amod
18	à	à	ADP	O	O	20	case
19	la	le	DET	BN	O	20	det
20	demande	demande	NOUN	BN	O	17	obl:arg
21	de	de	ADP	IN	O	22	case
22	permis	permis	NOUN	IN	O	20	nmod
23	de	de	ADP	IN	O	24	mark
24	démolir	démolir	VERB	EN	O	22	acl
25	sous	sous	ADP	O	O	26	case
26	réserve	réserve	NOUN	O	O	14	obl:mod
27	que	que	SCONJ	O	O	31	mark
28	la	le	DET	BO	BI	29	det
29	société	société	NOUN	IO	II	31	nsubj
30	GECINA	GECINA	PROPN	EO	EI	29	flat:name
31	respecte	respecte	VERB	O	O	26	acl
32	ses	son	DET	O	O	33	det
33	engagements	engagement	NOUN	O	O	31	obj
34	vis	vis	ADV	O	O	31	advmod
35	à	à	ADP	O	O	34	fixed
36	vis	vis	NOUN	O	O	34	fixed
37	du	de	ADP	O	O	38	case
38	site	site	NOUN	O	O	34	nmod
39	.	.	PUNCT	O	O	34	punct


#42.0114
#La station service ELF ANTAR FRANCE a fait l’objet d’un récépissé préfectoral délivré le 13 janvier 1981 pour les activités :
1	La	le	DET	BO	BI	2	det
2	station	station	NOUN	IO	II	8	nsubj
3	service	service	NOUN	IO	II	2	nmod
4	ELF	ELF	PROPN	EO	EI	2	nmod
5	ANTAR	ANTAR	PROPN	EO	EI	4	nmod
6	FRANCE	FRANCE	PROPN	EO	EI	5	nmod
7	a	avoir	AUX	BR	O	8	aux:tense
8	fait	faire	VERB	IR	O	8	ROOT
9	l’	l’	DET	IR	O	10	det
10	objet	objet	NOUN	IR	O	8	obj
11	d’	d’	ADP	ER	O	13	case
12	un	un	DET	BN	O	13	det
13	récépissé	récépissé	NOUN	EO	O	8	obl:arg
14	préfectoral	préfectoral	ADJ	EO	O	13	amod
15	délivré	délivrer	VERB	BN	O	13	acl
16	le	le	DET	BT	O	17	det
17	13	13	NUM	IT	O	15	obl:mod
18	janvier	janvier	NOUN	IT	O	17	nmod
19	1981	1981	NUM	ET	O	18	nmod
20	pour	pour	ADP	O	O	22	case
21	les	le	DET	BA	O	22	det
22	activités	activité	NOUN	EA	O	15	obl:mod
23	:	:	PUNCT	O	O	8	punct


#- Rubrique 253 : dépôt de liquides inflammables (complétée par la rubrique 1430),
1	-	-	PUNCT	O	O	2	punct
2	Rubrique	rubrique	NOUN	O	O	2	ROOT
3	253	253	NUM	O	O	2	nummod
4	:	:	PUNCT	O	O	2	punct
5	dépôt	dépôt	NOUN	O	BU	2	appos
6	de	de	ADP	O	IU	7	case
7	liquides	liquide	NOUN	O	EU	5	nmod
8	inflammables	inflammable	ADJ	O	EU	7	amod
9	(	(	PUNCT	O	O	2	punct
10	complétée	compléter	VERB	O	O	2	acl
11	par	par	ADP	O	O	13	case
12	la	le	DET	O	O	13	det
13	rubrique	rubrique	NOUN	O	O	10	obl:agent
14	1430	1430	NUM	O	O	13	nummod
15	)	)	PUNCT	O	O	2	punct
16	,	,	PUNCT	O	O	2	punct


#- Rubrique 261 bis : installations de distribution de liquides inflammables (remplacée par la rubrique 1434).
1	-	-	PUNCT	O	O	2	punct
2	Rubrique	rubrique	NOUN	O	O	2	ROOT
3	261	261	NUM	O	O	2	nummod
4	bis	bis	PROPN	O	O	3	fixed
5	:	:	PUNCT	O	O	2	punct
6	installations	installation	NOUN	BA	O	2	nmod
7	de	de	ADP	IA	O	8	case
8	distribution	distribution	NOUN	IA	O	6	nmod
9	de	de	ADP	IA	O	10	case
10	liquides	liquide	NOUN	IA	BU	8	nmod
11	inflammables	inflammable	ADJ	EA	EU	10	amod
12	(	(	PUNCT	O	O	2	punct
13	remplacée	remplacer	VERB	O	O	2	acl
14	par	par	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	rubrique	rubrique	NOUN	O	O	13	obl:agent
17	1434	1434	NUM	O	O	16	nummod
18	)	)	PUNCT	O	O	2	punct
19	.	.	PUNCT	O	O	2	punct


#La station-service a une surface d’environ 1079 m² dont environ 400 m² bâtis, en centre ville, dans un environnement de commerces et d'habitat collectif.
1	La	le	DET	BO	O	2	det
2	station	station	NOUN	EO	O	5	nsubj
3	-	-	NOUN	EO	O	5	nsubj
4	service	service	NOUN	EO	O	3	nmod
5	a	avoir	VERB	O	O	5	ROOT
6	une	un	DET	O	O	7	det
7	surface	surface	NOUN	O	O	5	obj
8	d’	d’	ADP	O	O	11	case
9	environ	environ	ADV	O	O	11	advmod
10	1079	1079	NUM	O	O	11	nummod
11	m²	m²	NOUN	O	O	7	nmod
12	dont	dont	PRON	O	O	15	nmod
13	environ	environ	ADV	O	O	15	advmod
14	400	400	NUM	O	O	15	nummod
15	m²	m²	NOUN	O	O	11	acl:relcl
16	bâtis	bâtir	VERB	O	O	15	acl
17	,	,	PUNCT	O	O	15	punct
18	en	en	ADP	BL	O	19	case
19	centre	centre	NOUN	IL	O	15	nmod
20	ville	ville	NOUN	EL	O	19	nmod
21	,	,	PUNCT	O	O	7	punct
22	dans	dans	ADP	BL	O	24	case
23	un	un	DET	IL	O	24	det
24	environnement	environnement	NOUN	IL	O	5	obl:mod
25	de	de	ADP	IL	O	26	case
26	commerces	commerce	NOUN	IL	O	24	nmod
27	et	et	CCONJ	IL	O	29	cc
28	d'	de	ADP	IL	O	29	case
29	habitat	habitat	NOUN	IL	O	26	conj
30	collectif	collectif	ADJ	EL	O	29	amod
31	.	.	PUNCT	O	O	5	punct


#Les ateliers et le bureau se trouvent en rez-de-chaussée d'un immeuble d'habitation.
1	Les	le	DET	BO	O	2	det
2	ateliers	atelier	NOUN	EO	O	7	nsubj
3	et	et	CCONJ	O	O	5	cc
4	le	le	DET	BO	O	5	det
5	bureau	bureau	NOUN	EO	O	2	conj
6	se	se	PRON	BL	O	7	expl:comp
7	trouvent	trouver	VERB	IL	O	7	ROOT
8	en	en	ADP	IL	O	9	case
9	rez-de-chaussée	rez-de-chaussée	NOUN	IL	O	7	obl:arg
10	d'	de	ADP	IL	O	12	case
11	un	un	DET	IL	O	12	det
12	immeuble	immeuble	NOUN	IL	O	9	nmod
13	d'	de	ADP	EL	O	14	case
14	habitation	habitation	NOUN	EL	O	12	nmod
15	.	.	PUNCT	O	O	7	punct


#Contexte géologique :
1	Contexte	contexte	NOUN	O	O	1	ROOT
2	géologique	géologique	ADJ	O	O	1	amod
3	 	 	SPACE	O	O	3	dep
4	:	:	PUNCT	O	O	3	punct


#Alluvions fluviatiles modernes du Gier.
1	Alluvions	alluvion	NOUN	O	O	1	ROOT
2	fluviatiles	fluviatile	ADJ	O	O	1	amod
3	modernes	moderne	ADJ	O	O	1	amod
4	du	de	ADP	O	O	5	case
5	Gier	Gier	PROPN	EL	O	1	nmod
6	.	.	PUNCT	O	O	1	punct


#Contexte hydrologique :
1	Contexte	contexte	NOUN	O	O	1	ROOT
2	hydrologique	hydrologique	ADJ	O	O	1	amod
3	 	 	SPACE	O	O	3	dep
4	:	:	PUNCT	O	O	3	punct


#La rivière le Gier est canalisée sous la ville et en bordure du site.
1	La	le	DET	BO	O	2	det
2	rivière	rivière	NOUN	IO	O	6	nsubj:pass
3	le	le	DET	IL	O	4	det
4	Gier	Gier	PROPN	EL	O	2	nmod
5	est	être	AUX	BN	O	6	aux:pass
6	canalisée	canaliser	VERB	IN	O	6	ROOT
7	sous	sous	ADP	BL	O	9	case
8	la	le	DET	IL	O	9	det
9	ville	ville	NOUN	IL	O	6	obl:mod
10	et	et	CCONJ	IL	O	12	cc
11	en	en	ADP	IL	O	12	case
12	bordure	bordure	NOUN	IL	O	9	conj
13	du	de	ADP	IL	O	14	case
14	site	site	NOUN	EL	O	12	nmod
15	.	.	PUNCT	O	O	6	punct


#Contexte hydrogéologique :
1	Contexte	contexte	NOUN	BN	O	1	ROOT
2	hydrogéologique	hydrogéologique	ADJ	EN	O	1	amod
3	 	 	SPACE	O	O	3	dep
4	:	:	PUNCT	O	O	3	punct


#L’aquifère des alluvions modernes du Gier est rencontré à faible profondeur (environ 5 m) au droit du site.
1	L’	l’	DET	O	O	2	det
2	aquifère	aquifère	NOUN	O	O	9	nsubj:pass
3	des	de	ADP	O	O	4	case
4	alluvions	alluvion	NOUN	O	O	2	nmod
5	modernes	moderne	ADJ	O	O	4	amod
6	du	de	ADP	O	O	7	case
7	Gier	Gier	PROPN	EL	O	4	nmod
8	est	être	AUX	O	O	9	aux:pass
9	rencontré	rencontrer	VERB	O	O	9	ROOT
10	à	à	ADP	O	O	12	case
11	faible	faible	ADJ	O	O	12	amod
12	profondeur	profondeur	NOUN	O	O	9	obl:mod
13	(	(	PUNCT	O	O	12	punct
14	environ	environ	ADV	O	O	16	advmod
15	5	5	NUM	O	O	16	nummod
16	m	m	NOUN	O	O	12	appos
17	)	)	PUNCT	O	O	12	punct
18	au	au	ADP	BL	O	19	case
19	droit	droit	NOUN	IL	O	9	obl:mod
20	du	de	ADP	IL	O	21	case
21	site	site	NOUN	EL	O	19	nmod
22	.	.	PUNCT	O	O	9	punct


#Son écoulement s’effectue en direction du nord-est, en direction du Gier.
1	Son	son	DET	O	O	2	det
2	écoulement	écoulement	NOUN	O	O	4	nsubj
3	s’	s’	PRON	O	O	4	expl:comp
4	effectue	effectue	VERB	O	O	4	ROOT
5	en	en	ADP	BL	O	6	case
6	direction	direction	NOUN	IL	O	4	obl:arg
7	du	de	ADP	IL	O	8	case
8	nord-est	nord-est	NOUN	IL	O	6	nmod
9	,	,	PUNCT	O	O	4	punct
10	en	en	ADP	BL	O	11	case
11	direction	direction	NOUN	IL	O	4	obl:mod
12	du	de	ADP	IL	O	13	case
13	Gier	Gier	PROPN	EL	O	11	nmod
14	.	.	PUNCT	O	O	4	punct


#Un récépissé déclaration de cessation d'activité a été délivré par la Préfecture de la Loire le 2 novembre 2005.
1	Un	un	DET	BO	O	2	det
2	récépissé	récépissé	NOUN	EO	O	10	nsubj:pass
3	déclaration	déclaration	NOUN	EO	O	2	nmod
4	de	de	ADP	O	O	5	case
5	cessation	cessation	NOUN	BN	O	3	nmod
6	d'	de	ADP	IN	O	7	case
7	activité	activité	NOUN	EN	O	5	nmod
8	a	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	délivré	délivrer	VERB	IN	O	10	ROOT
11	par	par	ADP	EN	O	13	case
12	la	le	DET	BO	BI	13	det
13	Préfecture	préfecture	NOUN	IO	II	10	obl:agent
14	de	de	ADP	IO	II	16	case
15	la	le	DET	IO	II	16	det
16	Loire	Loire	PROPN	EO	EI	13	nmod
17	le	le	DET	BT	O	18	det
18	2	2	NUM	IT	O	10	obl:mod
19	novembre	novembre	NOUN	IT	O	18	nmod
